1648339200,44525.3,46896.6,44437.1,46833.1,253.55768128,4711
1648425600,46833.2,48150.0,46672.1,47103.9,456.28061098,6667
1648512000,47132.9,48061.6,46963.2,47447.4,318.2419906,4156
1648598400,47420.9,47735.5,46558.4,47026.2,217.57769055,4374
1648684800,47053.9,47568.6,45224.1,45498.7,321.70533836,5161
1648771200,45500.3,46707.0,44270.0,46250.0,279.7691733,4885
1648857600,46250.0,47175.4,45655.0,45809.1,152.47560758,2687
1648944000,45827.5,47414.2,45568.3,46429.3,127.37350605,2496
1649030400,46312.0,46856.0,45123.1,46602.1,252.21090515,4121
1649116800,46585.1,47157.5,45400.0,45505.1,327.77704543,4348
1649203200,45451.8,45499.8,43111.8,43164.8,418.44441864,6294
1649289600,43156.9,43877.4,42750.1,43442.3,240.55160908,3544
1649376000,43420.1,43936.5,42090.5,42299.9,263.77021425,4448
1649462400,42252.5,42782.7,42063.2,42782.7,145.20503117,2010
1649548800,42782.7,43405.9,41906.8,42093.4,129.29288897,2400
1649635200,42102.4,42376.9,39221.0,39460.1,366.16617538,5656
1649721600,39523.2,40638.5,39267.5,40111.2,402.20772445,4681
1649808000,40052.9,41500.0,39607.7,41159.2,205.16276065,3514
1649894400,41074.2,41477.9,39627.2,39940.1,295.96638136,3137
1649980800,39916.2,40831.4,39755.9,40548.3,134.76136825,2204
1650067200,40547.9,40673.5,40009.0,40366.3,85.07430686,1474
1650153600,40358.1,40603.8,39547.0,39716.7,136.39568538,1969
1650240000,39682.6,41067.9,38562.0,40802.0,322.55793838,4129
1650326400,40802.0,41730.0,40578.6,41510.0,227.66707386,3236
1650412800,41497.5,42169.0,40914.8,41354.6,261.82440863,3522
1650499200,41360.7,42937.8,39818.7,40486.8,451.63575769,5061
1650585600,40482.2,40777.3,39213.0,39751.9,322.73380056,3937
1650672000,39714.0,39990.0,39274.0,39454.7,96.81742854,1747
1650758400,39442.5,39929.7,39027.0,39455.5,141.00885665,2032
1650844800,39451.6,40558.6,38225.8,40446.5,815.65732732,5995
1650931200,40440.2,40792.3,37748.9,38118.2,442.77999298,6304
1651017600,38125.2,39455.8,37910.4,39218.4,279.96106232,3297
1651104000,39218.5,40359.4,38900.2,39734.9,261.44085014,3629
1651190400,39735.0,39887.6,38160.5,38574.9,224.83662677,3255
1651276800,38610.4,38772.1,37610.0,37640.2,187.11904438,2281
1651363200,37632.3,38650.0,37363.1,38464.8,138.16992488,2362
1651449600,38507.4,39129.0,38056.8,38495.2,262.82440899,3031
1651536000,38507.2,38645.8,37537.3,37722.2,171.04139853,2619
1651622400,37723.0,39987.3,37714.4,39680.3,245.20917455,3946
1651708800,39685.5,39800.0,35611.2,36566.1,674.00869334,7035
1651795200,36551.7,36666.6,35293.0,36013.2,288.80980154,4464
1651881600,36013.3,36121.4,34822.1,35485.3,209.61537713,2613
1651968000,35481.3,35481.5,33714.5,34100.0,351.86240884,4193
1652054400,34054.6,34222.7,30050.0,30096.5,1295.47551131,10861
1652140800,30072.4,32671.1,29775.0,31021.5,904.01664163,7536
1652227200,31021.7,32126.8,27820.0,29045.9,1255.32167003,12849
1652313600,29103.6,30212.0,26654.3,29010.6,1514.03912562,15749
1652400000,29038.2,31036.5,28765.1,29284.2,628.77983116,6341
1652486400,29284.3,30361.1,28644.7,30139.2,871.53982334,3693
1652572800,30092.1,31431.1,29507.5,31333.3,200.94802462,2659
1652659200,31319.2,31319.2,29110.0,29847.9,427.11881958,4073
1652745600,29841.3,30753.4,29484.0,30442.0,266.70544003,3955
1652832000,30442.1,30688.5,28666.9,28666.9,258.56189972,3862
1652918400,28723.0,30522.0,28690.1,30318.4,371.14959033,3733
1653004800,30318.8,30750.0,28750.1,29213.0,427.98425444,4037
1653091200,29202.6,29625.3,28970.5,29456.3,79.4262948,2723
1653177600,29438.3,30455.0,29284.4,30295.4,274.92114456,2357
1653264000,30295.8,30647.3,28902.0,29107.0,351.52960359,3479
1653350400,29107.0,29832.6,28700.0,29671.0,199.07207243,2994
1653436800,29646.7,30209.9,29355.8,29581.0,338.94612022,2973
1653523200,29559.3,29877.2,28040.7,29206.7,508.18159891,3671
1653609600,29200.9,29377.6,28215.3,28606.6,365.97647325,3951
1653696000,28640.9,29223.4,28549.9,29030.5,112.71468466,1393
1653782400,29030.6,29580.6,28840.0,29440.0,154.82050858,1916
1653868800,29466.4,32217.6,29312.4,31741.0,604.7575754,4676
1653955200,31738.8,32366.4,31249.4,31792.2,382.74832271,3333
1654041600,31811.1,31970.0,29323.2,29790.0,391.63668909,3475
1654128000,29790.0,30677.5,29624.6,30452.4,342.96555314,2580
1654214400,30450.4,30677.6,29323.1,29710.9,288.97783961,2491
1654300800,29720.0,29961.2,29489.8,29847.8,131.83744792,1349
1654387200,29847.7,30203.4,29545.9,29920.6,181.77095612,1378
1654473600,29920.6,31750.8,29912.0,31378.8,323.209268,3138
1654560000,31378.8,31553.8,29213.6,31119.1,461.37807648,4774
1654646400,31118.9,31290.9,29875.8,30208.8,365.84022413,3615
1654732800,30219.5,30677.7,29923.2,30107.2,179.93592959,2284
1654819200,30100.7,30351.5,28865.6,29093.4,396.56074246,3695
1654905600,29087.8,29440.0,28138.6,28370.5,204.91547893,2603
1654992000,28449.0,28531.0,26591.0,26591.0,397.92184792,3847
1655078400,26591.0,26862.1,21958.2,22459.9,1138.9104814,10670
1655164800,22459.9,23324.2,20860.0,22227.9,709.086907,5887
1655251200,22136.3,23456.0,20135.9,22576.3,1430.44120804,10744
1655337600,22576.4,22976.7,20253.1,20387.7,383.63170126,4149
1655424000,20388.9,21354.9,20265.3,20445.5,270.29076507,2950
1655510400,20455.9,20771.0,17630.0,19001.5,707.20449288,7766
1655596800,18992.9,20801.8,17981.8,20595.9,332.62563367,4601
1655683200,20562.1,21049.3,19662.1,20580.8,388.0141757,3950
1655769600,20576.7,21700.0,20398.6,20721.7,375.2525667,3610
1655856000,20721.7,20887.4,19757.0,19976.8,397.45935671,3426
1655942400,19972.1,21199.1,19894.2,21096.9,336.86347714,2888
1656028800,21110.4,21540.4,20752.7,21220.2,324.33515456,3113
1656115200,21239.8,21596.0,20936.0,21504.8,185.98234881,2140
1656201600,21491.8,21858.5,20999.0,21013.9,138.49631978,2030
1656288000,21042.7,21515.5,20522.1,20723.0,223.33287495,2784
1656374400,20737.1,21199.9,20219.1,20284.8,244.92221031,2473
1656460800,20274.6,20411.7,19882.0,20117.8,305.85435677,2839
1656547200,20122.5,20152.8,18659.5,19926.9,585.98746025,3856
1656633600,19836.8,20901.0,18986.1,19284.3,358.76957876,12153
1656720000,19287.5,19446.3,19000.0,19255.0,141.71574008,24771
1656806400,19255.0,19656.0,18787.1,19320.6,156.6883791,24784
1656892800,19321.7,20329.8,19064.1,20242.0,244.49319979,25740
1656979200,20240.9,20748.0,19315.9,20189.3,372.88257702,25976
1657065600,20184.1,20600.0,19787.8,20566.9,292.79003253,24904
1657152000,20569.1,21832.0,20270.1,21637.1,337.75614662,25947
1657238400,21627.1,22487.3,21200.0,21619.6,299.71342403,26452
1657324800,21605.5,21975.5,21344.4,21597.9,117.62442134,24697
1657411200,21597.9,21607.6,20675.1,20845.2,257.62723403,21971
1657497600,20833.3,20833.3,19904.6,19952.9,380.08636473,3124
1657584000,19961.1,20050.7,19260.3,19302.0,306.09954112,2630
1657670400,19323.7,20324.2,18936.7,20253.8,296.30379759,3036
1657756800,20238.4,20874.3,19654.1,20586.6,204.40796955,2230
1657843200,20590.1,21196.8,20386.1,20844.0,343.48403002,2114
1657929600,20826.9,21564.4,20479.9,21207.5,122.61368368,1684
1658016000,21198.7,21652.1,20768.4,20772.0,84.80372258,1481
1658102400,20791.2,22751.6,20773.8,22501.3,235.24046035,3639
1658188800,22426.5,23803.1,21600.1,23385.0,780.61453757,5011
1658275200,23366.5,24248.0,22902.0,23186.0,361.32488308,3925
1658361600,23211.0,23406.0,22364.8,23184.6,306.80928879,2872
1658448000,23150.7,23739.4,22512.9,22703.7,225.35165088,2641
1658534400,22699.8,22978.4,21955.0,22458.9,158.37113966,1812
1658620800,22484.8,22998.7,22298.1,22595.3,63.50707239,1362
1658707200,22584.1,22625.2,21275.7,21306.8,175.50709785,2606
1658793600,21303.4,21315.6,20725.6,21249.7,249.99069358,2420
1658880000,21251.0,23089.3,21049.3,22959.3,268.81006713,3268
1658966400,22952.1,24173.0,22600.0,23855.1,342.24333587,4029
1659052800,23845.6,24400.0,23424.5,23774.0,408.50478745,3192
1659139200,23782.5,24655.3,23520.7,23635.2,229.41556612,2564
1659225600,23623.9,24171.8,23233.9,23305.6,200.42280783,2186
1659312000,23318.0,23500.0,22860.2,23267.7,232.76901877,2475
1659398400,23224.2,23427.2,22669.3,22971.1,220.8021592,3371
1659484800,22980.4,23622.0,22700.0,22819.2,280.63408088,2302
1659571200,22801.0,23200.1,22412.7,22615.2,219.27902784,2384
1659657600,22617.5,23448.4,22614.2,23286.7,340.48336825,2866
1659744000,23311.6,23329.9,22931.8,22936.4,61.25916733,1248
1659830400,22948.5,23408.0,22861.1,23174.3,93.66177496,1378
1659916800,23171.9,24235.0,23171.9,23796.5,282.4880726,3275
1660003200,23816.4,23905.9,22880.0,23149.5,306.5242354,2582
1660089600,23140.1,24224.3,22678.2,23950.6,371.05023816,3733
1660176000,23949.9,24887.6,23878.9,23950.1,292.68824564,3075
1660262400,23951.4,24438.2,23610.0,24396.7,153.94099482,1935
1660348800,24400.0,24878.4,24317.5,24410.3,102.97312395,1602
1660435200,24441.1,25002.8,24163.1,24289.7,190.7552536,2020
1660521600,24290.0,25196.3,23800.5,24079.3,260.52218892,2650
1660608000,24088.0,24224.2,23686.5,23861.5,194.82071406,1704
1660694400,23854.8,24426.9,23193.3,23334.1,428.96284214,2994
1660780800,23340.7,23588.4,23130.4,23206.2,286.3021382,1804
1660867200,23200.0,23200.0,20806.0,20831.8,736.21171779,5666
1660953600,20854.2,21348.4,20774.5,21150.3,167.50547503,1621
1661040000,21148.4,21768.2,21083.2,21526.9,115.96725047,1550
1661126400,21512.6,21521.3,20911.1,21414.1,517.21234616,2516
1661212800,21401.7,21664.3,20901.6,21516.1,203.74789055,1867
1661299200,21529.7,21883.4,21170.9,21365.6,325.04948659,2261
1661385600,21361.8,21797.4,21328.6,21563.3,263.27672653,1387
1661472000,21563.3,21859.2,20132.6,20185.4,552.1241476,4097
1661558400,20217.5,20353.1,19825.6,20032.8,220.95504204,1810
1661644800,20025.5,20147.7,19530.6,19552.0,198.89565123,1615
1661731200,19554.0,20438.9,19554.0,20294.7,445.0622597,2903
1661817600,20251.2,20554.7,19558.0,19787.7,273.92001354,3221
1661904000,19826.7,20475.9,19814.5,20036.8,329.24852567,2343
1661990400,20039.4,20198.5,19579.5,20134.1,297.4493398,2420
1662076800,20133.9,20430.0,19770.4,19978.9,333.66647,2328
1662163200,19950.0,20050.2,19667.3,19834.0,94.52564546,1118
1662249600,19817.4,20016.0,19601.2,20002.4,136.41699517,1864
1662336000,20005.7,20045.4,19652.1,19782.7,301.26723643,1981
1662422400,19800.6,20172.2,18676.7,18805.0,684.58419649,5065
1662508800,18804.4,19446.5,18560.0,19287.7,416.99076538,3328
1662595200,19303.2,19445.7,19020.2,19325.4,426.11508622,2588
1662681600,19314.6,21572.1,19296.2,21370.5,549.31339011,7043
1662768000,21366.4,21788.1,21116.9,21664.4,341.82089516,4447
1662854400,21649.8,21871.2,21368.4,21827.3,199.41549526,2050
1662940800,21827.7,22480.8,21569.2,22386.5,673.16359708,3612
1663027200,22391.8,22773.1,19900.0,20173.6,712.11733946,5442
1663113600,20170.9,20527.4,19634.1,20223.5,304.48001116,7466
1663200000,20214.7,20319.8,19519.1,19682.9,322.73233688,2866
1663286400,19705.0,19883.9,19205.8,19788.2,302.86757168,2088
1663372800,19800.6,20206.6,19764.3,20130.4,206.15892573,1651
1663459200,20069.8,20092.2,19364.2,19394.8,210.55151506,2087
1663545600,19451.3,19667.4,18265.8,19543.7,603.85291338,4761
1663632000,19532.1,19620.0,18730.9,18875.8,428.28735533,3674
1663718400,18875.1,19883.9,18170.4,18458.4,594.16337202,5371
1663804800,18460.5,19506.3,18378.8,19400.6,384.2154547,2635
1663891200,19428.3,19475.5,18549.5,19290.3,315.35635924,2335
1663977600,19299.3,19299.3,18815.2,18929.5,97.27193821,1104
1664064000,18940.1,19160.8,18663.0,18813.6,150.13723742,1072
1664150400,18788.8,19299.0,18705.0,19233.5,197.96421299,2272
1664236800,19222.4,20362.9,18834.4,19109.3,370.88437242,4005
1664323200,19085.8,19750.0,18495.3,19404.4,397.00244737,2855
1664409600,19404.4,19621.0,18863.6,19602.5,368.82121781,2108
1664496000,19599.4,20170.0,19180.0,19415.2,420.96918614,3032
1664582400,19414.8,19478.5,19180.0,19309.8,166.85024452,1479
1664668800,19304.1,19379.2,18936.7,19046.6,103.03319374,1513
1664755200,19050.0,19697.0,18972.0,19599.3,334.72485979,2137
1664841600,19609.1,20450.0,19504.4,20334.8,409.96959078,2968
1664928000,20326.4,20330.8,19750.0,20157.9,251.5126768,2109
1665014400,20147.2,20429.8,19888.1,19958.5,388.64496697,2267
1665100800,19960.0,20053.2,19340.7,19545.7,393.12725304,2734
1665187200,19527.8,19620.0,19263.4,19417.7,128.02105556,1211
1665273600,19416.4,19547.9,19331.0,19439.8,103.71507216,1085
1665360000,19417.5,19517.0,19042.0,19131.5,330.96656992,2000
1665446400,19102.0,19253.7,18875.8,19058.6,326.15574527,2191
1665532800,19069.2,19230.5,18980.1,19152.8,240.06555171,1748
1665619200,19153.1,19491.7,18154.3,19383.1,702.42843869,4589
1665705600,19376.8,19926.9,19081.0,19184.9,275.57924155,2446
1665792000,19186.8,19212.6,19000.1,19066.3,95.4614931,1022
1665878400,19084.6,19406.5,19084.6,19264.3,119.80675805,1192
1665964800,19262.5,19664.7,19167.2,19549.7,453.49396468,2520
1666051200,19563.3,19705.6,19106.6,19328.4,401.23647502,2817
1666137600,19340.7,19340.7,19083.1,19105.0,185.59350262,1828
1666224000,19128.1,19331.2,18905.9,19048.4,306.68451645,2174
1666310400,19042.7,19241.8,18666.7,19164.1,438.94449988,3232
1666396800,19164.9,19238.6,19125.0,19205.2,121.78829271,1822
1666483200,19205.0,19671.6,19100.0,19568.2,160.20095567,1552
1666569600,19568.2,19583.9,19170.9,19335.5,304.06352217,2095
1666656000,19308.4,20392.6,19252.2,20080.0,458.9749333,3798
1666742400,20082.4,20997.1,20066.8,20763.6,437.7353582,3191
1666828800,20757.5,20849.7,20219.9,20290.9,287.9148016,2021
1666915200,20279.5,20735.8,20004.5,20591.8,317.0568894,2362
1667001600,20591.8,21059.9,20574.7,20810.5,131.40418702,1903
1667088000,20810.1,20914.0,20526.7,20618.0,98.82138408,1378
1667174400,20637.9,20814.7,20251.3,20496.4,352.15991275,2566
1667260800,20468.1,20673.9,20355.0,20490.0,320.09562394,1659
1667347200,20485.9,20800.0,20067.0,20147.5,348.58386729,2945
1667433600,20148.8,20381.0,20062.1,20209.3,379.70867904,2156
1667520000,20206.2,21285.9,20189.3,21143.6,478.88607355,3745
1667606400,21160.2,21462.7,21102.0,21305.0,105.61944148,1668
1667692800,21299.3,21360.5,20904.1,20907.6,131.94939297,1775
1667779200,20904.3,21049.1,20405.0,20589.8,261.05421487,2601
1667865600,20580.0,20664.3,17168.0,18509.9,1270.96324893,13878
1667952000,18544.6,18586.0,15564.1,15905.6,1589.12648883,11608
1668038400,15883.7,18180.5,15782.1,17607.9,1018.41899459,11154
1668124800,17586.6,17680.0,16385.1,17066.1,523.4240647,6449
1668211200,17079.5,17109.3,16646.1,16801.9,89.84457077,1784
1668297600,16809.0,16949.4,16255.0,16330.3,340.96217009,3535
1668384000,16323.4,17160.0,15825.4,16618.8,483.9848184,5270
1668470400,16607.8,17115.2,16551.5,16901.9,593.14693803,3704
1668556800,16903.6,16993.5,16389.7,16675.4,377.09273348,2829
1668643200,16687.5,16753.6,16426.1,16700.8,256.40585101,2318
1668729600,16715.3,17001.0,16553.9,16703.7,494.83418225,2822
1668816000,16707.9,16810.4,16568.8,16709.7,167.55107868,1657
1668902400,16708.3,16742.1,16169.7,16280.7,244.21878517,2595
1668988800,16263.0,16307.5,15499.0,15786.0,706.9196721,4853
1669075200,15776.8,16290.5,15615.6,16216.6,566.88056188,3930
1669161600,16232.2,16686.1,16169.9,16617.1,393.9359891,3320
1669248000,16611.7,16799.6,16472.2,16622.8,304.4069024,2510
1669334400,16604.8,16604.8,14886.0,16534.9,414.63915098,3042
1669420800,16521.6,16693.0,16386.5,16456.9,101.07758512,1678
1669507200,16462.3,16597.5,16412.4,16429.3,95.69177438,1428
1669593600,16418.3,16484.7,16017.5,16216.0,386.64872041,3327
1669680000,16209.7,16535.7,16119.9,16432.6,341.43661632,2507
1669766400,16444.5,17243.5,16434.9,17172.0,444.1844072,3604
1669852800,17167.5,18760.0,16863.6,16971.5,358.37400936,3762
1669939200,16974.5,17100.0,16800.0,17083.8,338.54060813,2694
1670025600,17081.2,17138.1,16868.8,16892.5,107.74034863,1482
1670112000,16888.2,17181.9,16883.3,17118.7,126.98787611,1622
1670198400,17091.6,17421.1,16872.7,16965.7,502.29739385,2609
1670284800,16965.7,17104.9,16918.9,17088.9,429.17759711,2141
1670371200,17092.2,17115.1,16676.1,16833.1,626.61525749,2620
1670457600,16836.3,17297.8,16753.4,17229.1,398.01593244,2446
1670544000,17229.0,17495.0,17073.2,17124.1,579.65150305,2535
1670630400,17127.6,17218.2,17105.9,17120.3,74.18509393,1211
1670716800,17126.3,17256.4,17082.6,17096.1,112.67928741,1177
1670803200,17082.1,17239.6,16870.1,17209.1,661.3785363,3526
1670889600,17214.6,17995.0,17096.6,17771.5,394.37064316,3744
1670976000,17778.3,18365.0,17656.6,17805.0,386.54155742,4435
1671062400,17810.5,17842.9,17288.5,17360.6,366.50645061,3294
1671148800,17363.6,18497.0,16539.2,16635.4,489.41925365,4332
1671235200,16632.9,16787.9,16592.7,16779.9,151.0577873,1880
1671321600,16781.2,16850.0,16676.4,16745.5,104.77615329,1649
1671408000,16745.6,16816.2,16281.8,16436.7,356.56931666,2929
1671494400,16441.8,17047.3,16412.6,16908.4,377.19559889,3188
1671580800,16902.3,16926.2,16741.1,16824.7,482.17899417,3054
1671667200,16824.5,16867.4,16577.9,16821.3,414.8833126,4426
1671753600,16817.5,17128.5,16750.0,16778.8,324.68315662,2911
1671840000,16780.0,16859.3,16777.7,16838.1,76.01391421,1321
1671926400,16837.3,16850.5,16731.1,16832.9,86.16912522,1069
1672012800,16834.2,16935.7,16800.0,16915.7,100.05731239,1395
1672099200,16919.6,16964.3,16600.1,16706.0,294.77983009,2557
1672185600,16707.0,16767.7,16466.8,16550.4,266.73763739,2637
1672272000,16549.8,16656.9,16499.5,16638.0,187.69561805,2032
1672358400,16637.2,18150.0,16350.0,16605.2,744.04744948,4536
1672444800,16605.2,16640.6,16479.7,16538.7,129.11977769,1705
1672531200,16540.3,16626.3,16503.8,16612.7,107.84872522,1466
1672617600,16621.4,16782.7,16565.0,16674.4,315.73274096,2600
1672704000,16672.4,16961.9,16610.7,16674.7,460.39129889,2912
1672790400,16677.0,16993.3,16662.0,16858.4,314.58853007,2602
1672876800,16861.0,16875.8,16771.7,16834.9,397.92684306,2777
1672963200,16833.3,17033.6,16697.0,16950.2,180.71367193,1959
1673049600,16952.3,16975.1,16902.3,16946.7,79.31234658,1221
1673136000,16951.3,17159.4,16920.1,17119.4,62.5233909,1357
1673222400,17129.7,17393.3,17114.0,17177.2,413.22316861,4055
1673308800,17182.1,17493.0,17150.5,17446.1,457.08997771,2621
1673395200,17440.6,17980.7,17327.0,17945.2,318.37615099,3046
1673481600,17957.4,19097.2,17912.5,18854.9,742.59112089,6126
1673568000,18854.8,21000.0,18729.9,19926.3,500.543007,4225
1673654400,19928.7,21339.0,19896.6,20950.9,561.51487274,6871
1673740800,20959.7,21029.9,20538.7,20879.3,282.41235427,3102
1673827200,20837.2,21456.9,20572.1,21168.2,498.24159796,4642
1673913600,21152.1,21600.0,20856.4,21140.5,296.48071614,3604
1674000000,21133.8,21655.6,20307.6,20678.5,468.14524147,6053
1674086400,20673.4,21179.6,20673.4,21100.0,269.56221656,2535
1674172800,21080.7,22732.8,20880.6,22674.8,436.40375031,4446
1674259200,22631.9,23349.0,22451.3,22774.5,387.52994184,4908
1674345600,22762.5,23063.4,22272.9,22714.8,171.47663064,3168
1674432000,22705.0,23160.2,22495.0,22922.6,408.27271854,3940
1674518400,22921.2,23160.1,22481.9,22625.4,310.38241148,3682
1674604800,22612.8,23791.9,22343.0,23060.8,450.01083622,5055
1674691200,23077.6,23263.6,22850.0,23012.9,543.54403684,3220
1674777600,23013.6,23480.8,22556.9,23056.0,261.32314445,3439
1674864000,23063.5,23171.3,22895.0,23026.7,55.4428872,1481
1674950400,23027.1,23940.9,22984.9,23762.4,223.47620284,3327
1675036800,23740.4,23808.4,22511.0,22830.9,291.66591543,3725
1675123200,22824.3,23283.8,22744.2,23127.6,249.32110447,3131
1675209600,23133.7,23800.7,22786.3,23716.8,388.88174655,4051
1675296000,23724.5,24239.5,23417.8,23474.6,385.5148657,4359
1675382400,23498.7,23717.0,23222.4,23435.2,254.04570712,2741
1675468800,23434.6,23577.2,23277.4,23327.7,143.91595513,1845
1675555200,23321.0,23427.7,22773.3,22946.6,134.06244222,2791
1675641600,22940.0,23147.1,22632.8,22755.6,256.42187932,2980
1675728000,22754.8,23335.1,22750.1,23254.6,204.36634367,2989
1675814400,23251.1,23459.2,22700.0,22934.6,245.66288425,2866
1675900800,22967.9,23003.2,21701.7,21792.9,463.11991996,4750
1675987200,21795.4,21932.5,21466.3,21637.5,299.64750428,3219
1676073600,21622.6,21903.2,21607.9,21858.7,111.51730264,1631
1676160000,21883.5,22077.2,21648.6,21788.0,124.67233738,1920
1676246400,21775.9,21881.8,21324.9,21788.6,316.23702406,2802
1676332800,21751.4,22300.0,21300.0,22205.3,458.03301713,3061
1676419200,22193.8,24367.7,22047.1,24329.1,452.6022651,4967
1676505600,24333.3,25239.3,23505.7,23518.2,734.32564949,6157
1676592000,23532.4,24999.9,23359.0,24571.6,380.52826518,4479
1676678400,24566.0,24856.4,24449.5,24632.4,109.64313524,2291
1676764800,24633.9,25168.7,24198.2,24270.2,150.60588282,2421
1676851200,24261.8,25098.6,23827.6,24803.3,245.61463524,3340
1676937600,24829.8,25296.4,24164.5,24445.3,365.39559459,3800
1677024000,24442.4,24451.5,23595.5,24190.8,427.50429851,3504
1677110400,24192.2,24596.2,23632.5,23939.8,408.45625026,3487
1677196800,23927.5,24129.7,22851.9,23189.2,260.26213133,3024
1677283200,23194.2,23203.0,22770.0,23170.3,107.2564414,1846
1677369600,23159.0,23673.5,23070.0,23554.6,128.61516379,2095
1677456000,23557.9,23879.8,23129.9,23489.9,289.61747396,3129
1677542400,23493.8,23584.9,23044.8,23121.5,331.5419006,3013
1677628800,23148.0,23970.7,23025.2,23648.3,287.19853169,3173
1677715200,23634.1,23772.4,23205.6,23454.6,186.52214399,3005
1677801600,23454.7,23454.7,21979.6,22348.8,456.63959994,5101
1677888000,22343.9,22399.5,22178.2,22349.1,61.04411736,1446
1677974400,22348.1,22644.0,22208.2,22430.5,93.32623527,2322
1678060800,22433.9,22587.7,22279.9,22409.4,180.98310274,3163
1678147200,22415.1,22523.4,21944.1,22200.5,331.62355266,3567
1678233600,22210.1,22263.3,21615.0,21695.1,252.51518142,3047
1678320000,21697.7,21810.2,20070.0,20344.1,515.19159254,6212
1678406400,20363.4,20363.4,19574.2,20158.1,555.79824794,6535
1678492800,20161.6,20693.2,19800.0,20458.9,1592.02031168,20305
1678579200,20448.9,22102.9,20268.1,21999.5,660.35696499,9875
1678665600,22003.3,24492.8,21814.3,24101.7,1364.8083812799,18434
1678752000,24117.1,26390.0,23988.1,24671.5,1315.79736833,16277
1678838400,24693.9,25204.3,23883.1,24243.1,705.83907043,9719
1678924800,24270.4,25142.5,24145.7,24999.5,500.11050247,5125
1679011200,24987.3,27737.5,24902.9,27373.8,849.64440924,7235
1679097600,27397.5,28682.0,26130.6,26885.3,600.27456391,5667
1679184000,26919.4,28367.5,26828.7,27952.8,325.30068083,4648
1679270400,27984.1,28464.1,27144.4,27714.8,688.57413324,7024
1679356800,27715.5,28406.8,27307.9,28117.9,385.28529003,5129
1679443200,28103.3,28875.0,26626.1,27248.4,843.56086211,10052
1679529600,27244.1,28735.8,27135.9,28289.7,631.98652207,7061
1679616000,28290.0,28357.9,27000.0,27446.0,643.6672473,7104
1679702400,27461.6,27789.1,27180.0,27467.2,143.85642778,2546
1679788800,27460.2,28176.8,27423.0,27971.4,270.45685415,3534
1679875200,27962.7,28025.7,26523.1,27131.7,425.25114631,5424
1679961600,27124.5,27477.6,26646.0,27248.0,338.96939988,4286
1680048000,27287.0,28616.6,27253.8,28348.5,577.7060032,6280
1680134400,28347.6,29171.0,27708.6,28032.7,521.12876481,6321
1680220800,28028.5,28635.9,27522.3,28473.8,559.8898303,5272
1680307200,28479.1,28800.0,28241.8,28472.3,232.88413123,2791
1680393600,28456.9,28517.8,27874.1,28168.7,277.82067781,2829
1680480000,28165.1,28483.8,27238.4,27792.3,357.97378179,5459
1680566400,27806.2,28445.3,27685.9,28173.6,379.07134366,4448
1680652800,28168.0,28754.8,27799.1,28171.1,344.1641136,5619
1680739200,28170.6,28171.1,27732.0,28019.8,271.24203997,3978
1680825600,28034.9,28100.0,27600.0,27909.6,198.58467732,3046
1680912000,27908.9,28154.3,27863.5,27939.6,78.54146284,2576
1680998400,27942.8,28505.4,27818.6,28325.0,87.07445902,2953
1681084800,28330.9,29753.6,28185.6,29645.9,522.50345756,7246
1681171200,29646.7,30546.2,29598.2,30201.5,543.93740863,10567
1681257600,30199.5,30472.8,29650.0,29880.2,275.71331295,9139
1681344000,29887.1,30580.0,29857.2,30374.1,416.2028514,9181
1681430400,30375.4,30990.8,29987.5,30466.0,562.63438901,7373
1681516800,30467.4,30582.9,30230.0,30296.9,126.27151073,2362
1681603200,30295.9,30525.2,30137.4,30304.2,166.16717337,2351
1681689600,30301.8,30305.6,29214.0,29409.1,411.17188389,5279
1681776000,29433.6,30456.3,29128.9,30382.9,443.86793752,5923
1681862400,30382.3,30399.7,28600.0,28816.8,636.07804855,8466
1681948800,28814.4,29059.7,28010.2,28248.2,465.32244941,6389
1682035200,28243.7,28344.5,27151.6,27264.4,394.59850063,6340
1682121600,27272.7,27869.0,27155.5,27814.9,156.03360128,3123
1682208000,27800.0,27810.0,27334.8,27594.5,133.15925666,2871
1682294400,27578.9,27977.2,26972.0,27511.1,509.89569034,5967
1682380800,27518.2,28379.9,27201.1,28290.9,323.35379973,4756
1682467200,28302.4,29998.4,27262.5,28411.6,639.01351578,9459
1682553600,28403.8,29861.0,28393.5,29468.9,490.31904166,6780
1682640000,29477.4,29576.0,28925.0,29330.8,258.93444064,3500
1682726400,29325.6,29448.0,29030.0,29248.0,129.20971706,2191
1682812800,29229.0,29934.0,29100.0,29200.3,192.37459508,3264
1682899200,29218.8,29316.2,27686.9,28089.9,326.24267737,5122
1682985600,28079.0,28866.7,27883.2,28645.1,316.80197405,4384
1683072000,28671.3,29260.0,28123.8,28996.6,409.85612437,4938
1683158400,29028.3,29361.1,28678.3,28841.2,355.31811784,4304
1683244800,28844.6,29650.0,28800.1,29484.1,257.92810528,4129
1683331200,29503.7,29800.0,28357.6,28869.0,155.42744951,3116
1683417600,28848.0,29114.8,28417.3,28424.2,128.46026719,2592
1683504000,28417.3,28618.1,27288.5,27666.3,412.22807672,6245
1683590400,27659.3,27805.8,27361.0,27639.3,174.33046303,3189
1683676800,27641.1,28297.8,26792.5,27589.9,434.18762107,7050
1683763200,27600.0,27614.9,26721.2,26985.1,246.32424267,4897
